"PID","networkType","nom","term"
1423,"negEmoSupp",7667,"fa19"
1423,"responsive",6232,"fa19"
1423,"responsive",2806,"fa19"
1423,"responsive",6715,"fa19"
1423,"negEmoSupp",6715,"fa19"
1423,"negEmoSupp",6232,"fa19"
1428,"closeFrds",4695,"fa19"
1428,"closeFrds",3796,"fa19"
1428,"negEmoSupp",8048,"fa19"
1428,"closeFrds",4156,"fa19"
1428,"responsive",8048,"fa19"
1428,"negEmoSupp",4156,"fa19"
1428,"responsive",3796,"fa19"
1428,"closeFrds",3082,"fa19"
1428,"closeFrds",8048,"fa19"
1428,"responsive",4156,"fa19"
1428,"responsive",3433,"fa19"
1428,"negEmoSupp",3433,"fa19"
1428,"closeFrds",3433,"fa19"
1431,"responsive",5010,"fa19"
1431,"responsive",7609,"fa19"
1431,"closeFrds",5010,"fa19"
1431,"closeFrds",6261,"fa19"
1431,"closeFrds",6532,"fa19"
1431,"responsive",4726,"fa19"
1431,"responsive",6532,"fa19"
1431,"negEmoSupp",6261,"fa19"
1431,"negEmoSupp",7609,"fa19"
1431,"closeFrds",7609,"fa19"
1431,"negEmoSupp",1623,"fa19"
1431,"closeFrds",1623,"fa19"
1431,"negEmoSupp",8240,"fa19"
1431,"negEmoSupp",6532,"fa19"
1431,"negEmoSupp",5010,"fa19"
1431,"closeFrds",8240,"fa19"
1440,"closeFrds",2523,"fa19"
1440,"responsive",2523,"fa19"
1440,"negEmoSupp",2523,"fa19"
1442,"responsive",8217,"fa19"
1442,"responsive",3789,"fa19"
1442,"closeFrds",8217,"fa19"
1442,"negEmoSupp",3725,"fa19"
1442,"closeFrds",3789,"fa19"
1442,"negEmoSupp",2473,"fa19"
1442,"responsive",1526,"fa19"
1442,"closeFrds",2473,"fa19"
1442,"closeFrds",3725,"fa19"
1442,"closeFrds",4072,"fa19"
1442,"closeFrds",1526,"fa19"
1442,"negEmoSupp",4072,"fa19"
1442,"responsive",2473,"fa19"
1442,"responsive",4072,"fa19"
1442,"negEmoSupp",8217,"fa19"
1442,"negEmoSupp",3789,"fa19"
1442,"responsive",3725,"fa19"
1442,"negEmoSupp",1526,"fa19"
1443,"negEmoSupp",5704,"fa19"
1443,"closeFrds",5329,"fa19"
1443,"negEmoSupp",5329,"fa19"
1443,"closeFrds",6545,"fa19"
1443,"responsive",6545,"fa19"
1443,"negEmoSupp",6545,"fa19"
1443,"closeFrds",2947,"fa19"
1443,"responsive",5329,"fa19"
1443,"closeFrds",5704,"fa19"
1443,"responsive",6701,"fa19"
1443,"negEmoSupp",2947,"fa19"
1444,"negEmoSupp",7574,"fa19"
1444,"responsive",4117,"fa19"
1444,"closeFrds",7574,"fa19"
1444,"negEmoSupp",2105,"fa19"
1444,"responsive",2371,"fa19"
1444,"negEmoSupp",8151,"fa19"
1444,"negEmoSupp",2371,"fa19"
1444,"closeFrds",2105,"fa19"
1444,"closeFrds",1720,"fa19"
1444,"closeFrds",8151,"fa19"
1444,"negEmoSupp",4117,"fa19"
1444,"closeFrds",2371,"fa19"
1444,"responsive",7574,"fa19"
1444,"closeFrds",4117,"fa19"
1445,"responsive",2275,"fa19"
1445,"closeFrds",2231,"fa19"
1445,"closeFrds",2867,"fa19"
1445,"closeFrds",7970,"fa19"
1445,"closeFrds",2275,"fa19"
1445,"negEmoSupp",5776,"fa19"
1445,"closeFrds",5776,"fa19"
1445,"negEmoSupp",2231,"fa19"
1445,"closeFrds",2703,"fa19"
1445,"responsive",1062,"fa19"
1445,"responsive",2231,"fa19"
1445,"negEmoSupp",2275,"fa19"
1445,"responsive",2396,"fa19"
1454,"negEmoSupp",6641,"fa19"
1454,"closeFrds",1952,"fa19"
1454,"negEmoSupp",5592,"fa19"
1454,"negEmoSupp",4566,"fa19"
1454,"negEmoSupp",1952,"fa19"
1454,"closeFrds",5592,"fa19"
1454,"closeFrds",6804,"fa19"
1454,"responsive",5592,"fa19"
1454,"negEmoSupp",6804,"fa19"
1454,"closeFrds",6485,"fa19"
1454,"negEmoSupp",5770,"fa19"
1454,"closeFrds",4566,"fa19"
1454,"responsive",1952,"fa19"
1454,"closeFrds",6641,"fa19"
1458,"closeFrds",7198,"fa19"
1458,"closeFrds",3822,"fa19"
1458,"closeFrds",1086,"fa19"
1458,"negEmoSupp",3822,"fa19"
1458,"closeFrds",4663,"fa19"
1458,"responsive",4663,"fa19"
1458,"negEmoSupp",1691,"fa19"
1458,"negEmoSupp",6053,"fa19"
1458,"closeFrds",1691,"fa19"
1460,"responsive",3924,"fa19"
1460,"negEmoSupp",3924,"fa19"
1460,"closeFrds",7816,"fa19"
1460,"closeFrds",5798,"fa19"
1460,"responsive",5019,"fa19"
1460,"responsive",5798,"fa19"
1460,"closeFrds",2453,"fa19"
1460,"closeFrds",1818,"fa19"
1460,"closeFrds",3624,"fa19"
1460,"negEmoSupp",3520,"fa19"
1460,"responsive",6792,"fa19"
1460,"negEmoSupp",5798,"fa19"
1460,"responsive",1818,"fa19"
1460,"responsive",3624,"fa19"
1460,"negEmoSupp",5019,"fa19"
1460,"negEmoSupp",6517,"fa19"
1460,"negEmoSupp",1818,"fa19"
1460,"closeFrds",3924,"fa19"
1466,"closeFrds",2740,"fa19"
1466,"negEmoSupp",2740,"fa19"
1467,"negEmoSupp",6540,"fa19"
1467,"responsive",6540,"fa19"
1467,"closeFrds",5446,"fa19"
1467,"closeFrds",5315,"fa19"
1467,"negEmoSupp",1897,"fa19"
1467,"closeFrds",1587,"fa19"
1467,"closeFrds",6540,"fa19"
1467,"closeFrds",1897,"fa19"
1467,"responsive",1587,"fa19"
1467,"responsive",1897,"fa19"
1467,"closeFrds",5589,"fa19"
1479,"responsive",7319,"fa19"
1479,"closeFrds",4162,"fa19"
1479,"negEmoSupp",8200,"fa19"
1479,"closeFrds",5715,"fa19"
1479,"responsive",5089,"fa19"
1479,"responsive",3467,"fa19"
1479,"closeFrds",7319,"fa19"
1479,"responsive",6625,"fa19"
1479,"responsive",4162,"fa19"
1479,"negEmoSupp",7319,"fa19"
1479,"closeFrds",8200,"fa19"
1479,"closeFrds",6625,"fa19"
1479,"closeFrds",3467,"fa19"
1479,"responsive",8200,"fa19"
1479,"negEmoSupp",5715,"fa19"
1479,"negEmoSupp",6625,"fa19"
1479,"negEmoSupp",3467,"fa19"
1486,"responsive",4229,"fa19"
1486,"negEmoSupp",1087,"fa19"
1486,"closeFrds",6426,"fa19"
1486,"closeFrds",5117,"fa19"
1486,"responsive",1575,"fa19"
1486,"closeFrds",1575,"fa19"
1486,"responsive",5117,"fa19"
1486,"responsive",1087,"fa19"
1486,"negEmoSupp",7228,"fa19"
1486,"negEmoSupp",4229,"fa19"
1486,"closeFrds",3754,"fa19"
1486,"closeFrds",6254,"fa19"
1486,"negEmoSupp",5117,"fa19"
1486,"closeFrds",4229,"fa19"
1486,"negEmoSupp",1051,"fa19"
1486,"negEmoSupp",5150,"fa19"
1486,"responsive",5150,"fa19"
1487,"closeFrds",1809,"fa19"
1487,"closeFrds",2654,"fa19"
1487,"negEmoSupp",1809,"fa19"
1487,"responsive",1809,"fa19"
1487,"closeFrds",3132,"fa19"
1487,"responsive",2654,"fa19"
1487,"responsive",4685,"fa19"
1488,"closeFrds",7305,"fa19"
1488,"negEmoSupp",5060,"fa19"
1488,"negEmoSupp",2369,"fa19"
1488,"responsive",1596,"fa19"
1488,"closeFrds",1564,"fa19"
1488,"negEmoSupp",5631,"fa19"
1488,"closeFrds",3947,"fa19"
1488,"negEmoSupp",3783,"fa19"
1488,"negEmoSupp",1564,"fa19"
1488,"closeFrds",4520,"fa19"
1488,"closeFrds",4440,"fa19"
1488,"responsive",2202,"fa19"
1488,"closeFrds",5600,"fa19"
1488,"negEmoSupp",6005,"fa19"
1490,"closeFrds",4460,"fa19"
1490,"negEmoSupp",4859,"fa19"
1490,"closeFrds",6679,"fa19"
1490,"responsive",5271,"fa19"
1490,"negEmoSupp",4460,"fa19"
1490,"closeFrds",3024,"fa19"
1490,"closeFrds",3267,"fa19"
1490,"responsive",3267,"fa19"
1490,"negEmoSupp",5271,"fa19"
1490,"negEmoSupp",2562,"fa19"
1490,"negEmoSupp",3267,"fa19"
1490,"negEmoSupp",3006,"fa19"
1490,"responsive",4859,"fa19"
1490,"closeFrds",4859,"fa19"
1490,"closeFrds",1070,"fa19"
1504,"closeFrds",5388,"fa19"
1504,"closeFrds",6294,"fa19"
1504,"closeFrds",4914,"fa19"
1504,"negEmoSupp",5457,"fa19"
1504,"negEmoSupp",5978,"fa19"
1504,"negEmoSupp",4914,"fa19"
1504,"negEmoSupp",8210,"fa19"
1504,"negEmoSupp",5388,"fa19"
1504,"responsive",5388,"fa19"
1504,"closeFrds",6472,"fa19"
1504,"negEmoSupp",6294,"fa19"
1504,"closeFrds",5457,"fa19"
1505,"negEmoSupp",3166,"fa19"
1505,"negEmoSupp",1981,"fa19"
1505,"closeFrds",1685,"fa19"
1505,"closeFrds",6028,"fa19"
1505,"negEmoSupp",8000,"fa19"
1505,"negEmoSupp",1685,"fa19"
1505,"closeFrds",4324,"fa19"
1505,"responsive",3166,"fa19"
1505,"responsive",1685,"fa19"
1505,"closeFrds",1650,"fa19"
1505,"closeFrds",1981,"fa19"
1505,"closeFrds",5069,"fa19"
1505,"responsive",8000,"fa19"
1505,"responsive",1401,"fa19"
1508,"negEmoSupp",1004,"fa19"
1508,"responsive",6003,"fa19"
1508,"negEmoSupp",6438,"fa19"
1508,"closeFrds",5740,"fa19"
1508,"responsive",4667,"fa19"
1508,"closeFrds",6003,"fa19"
1508,"closeFrds",1004,"fa19"
1508,"negEmoSupp",6003,"fa19"
1508,"closeFrds",4701,"fa19"
1508,"closeFrds",4667,"fa19"
1508,"responsive",6438,"fa19"
1527,"closeFrds",6964,"fa19"
1527,"closeFrds",6041,"fa19"
1527,"closeFrds",1630,"fa19"
1527,"closeFrds",5181,"fa19"
1527,"responsive",1630,"fa19"
1527,"responsive",2627,"fa19"
1527,"negEmoSupp",1630,"fa19"
1527,"negEmoSupp",6621,"fa19"
1532,"negEmoSupp",6426,"fa19"
1532,"negEmoSupp",5138,"fa19"
1532,"closeFrds",1079,"fa19"
1532,"closeFrds",6426,"fa19"
1532,"closeFrds",5138,"fa19"
1532,"closeFrds",1761,"fa19"
1532,"closeFrds",3051,"fa19"
1532,"negEmoSupp",7634,"fa19"
1532,"responsive",5138,"fa19"
1532,"negEmoSupp",1079,"fa19"
1532,"closeFrds",7634,"fa19"
1533,"closeFrds",6982,"fa19"
1533,"responsive",3089,"fa19"
1533,"responsive",3273,"fa19"
1533,"negEmoSupp",4765,"fa19"
1533,"negEmoSupp",3269,"fa19"
1533,"responsive",3269,"fa19"
1533,"negEmoSupp",3273,"fa19"
1533,"negEmoSupp",3089,"fa19"
1533,"closeFrds",3269,"fa19"
1533,"closeFrds",3461,"fa19"
1533,"closeFrds",4765,"fa19"
1533,"closeFrds",3089,"fa19"
1539,"closeFrds",5826,"fa19"
1539,"responsive",4507,"fa19"
1539,"responsive",2750,"fa19"
1539,"responsive",2166,"fa19"
1539,"negEmoSupp",1995,"fa19"
1539,"closeFrds",4507,"fa19"
1539,"closeFrds",2750,"fa19"
1539,"closeFrds",1995,"fa19"
1539,"closeFrds",6728,"fa19"
1539,"responsive",6728,"fa19"
1539,"responsive",5826,"fa19"
1539,"negEmoSupp",4507,"fa19"
1539,"closeFrds",2166,"fa19"
1539,"responsive",1995,"fa19"
1545,"negEmoSupp",5017,"fa19"
1545,"closeFrds",7006,"fa19"
1545,"responsive",4886,"fa19"
1545,"closeFrds",1168,"fa19"
1545,"responsive",6143,"fa19"
1545,"closeFrds",5017,"fa19"
1545,"negEmoSupp",8284,"fa19"
1545,"closeFrds",4388,"fa19"
1545,"responsive",5017,"fa19"
1545,"responsive",4015,"fa19"
1545,"responsive",4730,"fa19"
1545,"negEmoSupp",4388,"fa19"
1545,"negEmoSupp",5182,"fa19"
1545,"negEmoSupp",7006,"fa19"
1545,"negEmoSupp",1168,"fa19"
1545,"closeFrds",6941,"fa19"
1545,"responsive",2131,"fa19"
1545,"closeFrds",7325,"fa19"
1558,"responsive",5095,"fa19"
1558,"responsive",3117,"fa19"
1558,"closeFrds",5377,"fa19"
1558,"negEmoSupp",3117,"fa19"
1558,"closeFrds",4300,"fa19"
1558,"closeFrds",3117,"fa19"
1558,"negEmoSupp",4300,"fa19"
1558,"responsive",4300,"fa19"
1558,"closeFrds",2591,"fa19"
1558,"closeFrds",5095,"fa19"
1558,"negEmoSupp",2591,"fa19"
1558,"responsive",4007,"fa19"
1564,"responsive",2369,"fa19"
1564,"responsive",2669,"fa19"
1564,"responsive",2729,"fa19"
1564,"negEmoSupp",2729,"fa19"
1564,"negEmoSupp",8305,"fa19"
1564,"closeFrds",2729,"fa19"
1564,"negEmoSupp",3783,"fa19"
1564,"responsive",1488,"fa19"
1564,"closeFrds",1488,"fa19"
1564,"negEmoSupp",3947,"fa19"
1564,"responsive",3947,"fa19"
1564,"closeFrds",3947,"fa19"
1564,"closeFrds",2669,"fa19"
1564,"responsive",5240,"fa19"
1564,"closeFrds",3783,"fa19"
1564,"closeFrds",2369,"fa19"
1564,"negEmoSupp",2369,"fa19"
1564,"negEmoSupp",4440,"fa19"
1568,"responsive",7864,"fa19"
1568,"responsive",2334,"fa19"
1568,"negEmoSupp",5398,"fa19"
1568,"negEmoSupp",7831,"fa19"
1568,"negEmoSupp",2014,"fa19"
1568,"closeFrds",7864,"fa19"
1568,"negEmoSupp",7864,"fa19"
1568,"negEmoSupp",2334,"fa19"
1568,"closeFrds",2334,"fa19"
1568,"closeFrds",5398,"fa19"
1568,"responsive",7654,"fa19"
1568,"closeFrds",7654,"fa19"
1568,"closeFrds",2014,"fa19"
1568,"negEmoSupp",7654,"fa19"
1571,"responsive",2207,"fa19"
1571,"responsive",2208,"fa19"
1571,"closeFrds",8284,"fa19"
1571,"negEmoSupp",2208,"fa19"
1571,"negEmoSupp",2207,"fa19"
1571,"closeFrds",2207,"fa19"
1571,"closeFrds",2208,"fa19"
1584,"negEmoSupp",1301,"fa19"
1584,"negEmoSupp",7634,"fa19"
1584,"closeFrds",7634,"fa19"
1584,"responsive",1301,"fa19"
1584,"closeFrds",4922,"fa19"
1584,"closeFrds",1301,"fa19"
1584,"closeFrds",1845,"fa19"
1584,"responsive",7261,"fa19"
1584,"negEmoSupp",7261,"fa19"
1584,"responsive",7634,"fa19"
1584,"responsive",2409,"fa19"
1584,"closeFrds",6629,"fa19"
1584,"closeFrds",7261,"fa19"
1587,"negEmoSupp",5589,"fa19"
1587,"negEmoSupp",4848,"fa19"
1587,"responsive",1467,"fa19"
1587,"closeFrds",7895,"fa19"
1587,"responsive",4848,"fa19"
1587,"responsive",6540,"fa19"
1587,"closeFrds",5554,"fa19"
1587,"negEmoSupp",7895,"fa19"
1587,"closeFrds",1467,"fa19"
1587,"negEmoSupp",6540,"fa19"
1587,"closeFrds",1720,"fa19"
1587,"negEmoSupp",1720,"fa19"
1587,"closeFrds",4848,"fa19"
1587,"closeFrds",6540,"fa19"
1587,"responsive",1950,"fa19"
1587,"responsive",1897,"fa19"
1587,"responsive",1720,"fa19"
1587,"negEmoSupp",5554,"fa19"
1589,"closeFrds",3075,"fa19"
1589,"closeFrds",5391,"fa19"
1589,"responsive",4410,"fa19"
1589,"closeFrds",7334,"fa19"
1589,"negEmoSupp",5391,"fa19"
1589,"negEmoSupp",4410,"fa19"
1589,"closeFrds",6980,"fa19"
1589,"closeFrds",4410,"fa19"
1589,"closeFrds",7661,"fa19"
1589,"responsive",3075,"fa19"
1591,"responsive",6713,"fa19"
1591,"closeFrds",1326,"fa19"
1591,"negEmoSupp",7228,"fa19"
1591,"negEmoSupp",7805,"fa19"
1591,"negEmoSupp",4871,"fa19"
1591,"closeFrds",4680,"fa19"
1591,"closeFrds",7228,"fa19"
1591,"negEmoSupp",4680,"fa19"
1591,"negEmoSupp",2839,"fa19"
1591,"responsive",4680,"fa19"
1591,"responsive",7805,"fa19"
1591,"closeFrds",2839,"fa19"
1591,"responsive",2839,"fa19"
1591,"responsive",1326,"fa19"
1591,"responsive",3092,"fa19"
1591,"negEmoSupp",1326,"fa19"
1591,"closeFrds",6713,"fa19"
1591,"closeFrds",7805,"fa19"
1596,"negEmoSupp",2369,"fa19"
1596,"responsive",4904,"fa19"
1596,"closeFrds",4520,"fa19"
1596,"closeFrds",4195,"fa19"
1596,"negEmoSupp",4520,"fa19"
1596,"negEmoSupp",4195,"fa19"
1596,"closeFrds",2445,"fa19"
1596,"responsive",4195,"fa19"
1596,"negEmoSupp",5060,"fa19"
1607,"closeFrds",5485,"fa19"
1607,"closeFrds",5074,"fa19"
1607,"negEmoSupp",2433,"fa19"
1607,"negEmoSupp",7189,"fa19"
1607,"negEmoSupp",5074,"fa19"
1607,"responsive",5920,"fa19"
1607,"negEmoSupp",2667,"fa19"
1607,"closeFrds",3925,"fa19"
1607,"closeFrds",7933,"fa19"
1607,"closeFrds",2138,"fa19"
1607,"closeFrds",7189,"fa19"
1607,"negEmoSupp",5920,"fa19"
1607,"negEmoSupp",7198,"fa19"
1612,"responsive",1598,"fa19"
1612,"negEmoSupp",2799,"fa19"
1612,"responsive",2799,"fa19"
1612,"closeFrds",5132,"fa19"
1612,"closeFrds",7471,"fa19"
1612,"negEmoSupp",6523,"fa19"
1612,"responsive",3685,"fa19"
1612,"negEmoSupp",3685,"fa19"
1612,"closeFrds",2799,"fa19"
1612,"negEmoSupp",7471,"fa19"
1612,"closeFrds",3445,"fa19"
1612,"negEmoSupp",5132,"fa19"
1612,"negEmoSupp",3445,"fa19"
1612,"closeFrds",1598,"fa19"
1614,"negEmoSupp",1741,"fa19"
1614,"closeFrds",8152,"fa19"
1614,"closeFrds",6654,"fa19"
1614,"negEmoSupp",8152,"fa19"
1614,"closeFrds",1741,"fa19"
1619,"closeFrds",1370,"fa19"
1619,"responsive",2032,"fa19"
1619,"responsive",2758,"fa19"
1619,"closeFrds",2032,"fa19"
1619,"closeFrds",2271,"fa19"
1619,"closeFrds",2758,"fa19"
1619,"responsive",7938,"fa19"
1619,"responsive",1370,"fa19"
1619,"negEmoSupp",2032,"fa19"
1619,"negEmoSupp",7938,"fa19"
1619,"closeFrds",2769,"fa19"
1619,"closeFrds",7938,"fa19"
1620,"responsive",4889,"fa19"
1620,"closeFrds",4117,"fa19"
1620,"responsive",1444,"fa19"
1620,"responsive",5928,"fa19"
1620,"negEmoSupp",5682,"fa19"
1620,"responsive",7855,"fa19"
1620,"negEmoSupp",4117,"fa19"
1620,"negEmoSupp",5928,"fa19"
1620,"closeFrds",4889,"fa19"
1620,"closeFrds",7855,"fa19"
1620,"closeFrds",5928,"fa19"
1620,"negEmoSupp",1444,"fa19"
1620,"closeFrds",5682,"fa19"
1620,"closeFrds",1444,"fa19"
1620,"negEmoSupp",4889,"fa19"
1620,"negEmoSupp",7855,"fa19"
1620,"responsive",5682,"fa19"
1620,"responsive",4117,"fa19"
1623,"responsive",6949,"fa19"
1623,"closeFrds",6949,"fa19"
1623,"responsive",5078,"fa19"
1623,"responsive",5791,"fa19"
1623,"closeFrds",1431,"fa19"
1623,"responsive",1431,"fa19"
1623,"negEmoSupp",7674,"fa19"
1623,"negEmoSupp",6949,"fa19"
1623,"responsive",7674,"fa19"
1623,"negEmoSupp",8240,"fa19"
1623,"closeFrds",7149,"fa19"
1623,"negEmoSupp",1431,"fa19"
1623,"closeFrds",5791,"fa19"
1623,"closeFrds",7674,"fa19"
1623,"closeFrds",8240,"fa19"
1645,"closeFrds",2247,"fa19"
1645,"responsive",1718,"fa19"
1645,"negEmoSupp",4778,"fa19"
1645,"responsive",8161,"fa19"
1645,"closeFrds",4778,"fa19"
1645,"negEmoSupp",8161,"fa19"
1645,"negEmoSupp",1718,"fa19"
1645,"closeFrds",7478,"fa19"
1645,"closeFrds",7893,"fa19"
1645,"closeFrds",1718,"fa19"
1645,"responsive",7478,"fa19"
1645,"closeFrds",8161,"fa19"
1648,"responsive",4492,"fa19"
1648,"negEmoSupp",4492,"fa19"
1648,"closeFrds",2174,"fa19"
1648,"closeFrds",4492,"fa19"
1648,"negEmoSupp",2660,"fa19"
1648,"negEmoSupp",1036,"fa19"
1648,"closeFrds",1036,"fa19"
1648,"responsive",1036,"fa19"
1648,"negEmoSupp",7322,"fa19"
1648,"negEmoSupp",3140,"fa19"
1648,"negEmoSupp",2350,"fa19"
1648,"responsive",2174,"fa19"
1650,"closeFrds",5062,"fa19"
1650,"closeFrds",4324,"fa19"
1650,"responsive",8000,"fa19"
1650,"responsive",4324,"fa19"
1650,"closeFrds",6985,"fa19"
1650,"responsive",3101,"fa19"
1650,"closeFrds",1685,"fa19"
1650,"closeFrds",8119,"fa19"
1650,"responsive",4571,"fa19"
1650,"closeFrds",3101,"fa19"
1650,"responsive",8119,"fa19"
1661,"responsive",5828,"fa19"
1661,"negEmoSupp",5828,"fa19"
1661,"closeFrds",5243,"fa19"
1661,"responsive",2202,"fa19"
1661,"responsive",5243,"fa19"
1661,"closeFrds",7305,"fa19"
1661,"closeFrds",5828,"fa19"
1661,"closeFrds",2742,"fa19"
1661,"closeFrds",3913,"fa19"
1661,"responsive",1817,"fa19"
1661,"negEmoSupp",5243,"fa19"
1661,"closeFrds",2202,"fa19"
1661,"responsive",2742,"fa19"
1661,"negEmoSupp",2742,"fa19"
1661,"responsive",1661,"fa19"
1661,"negEmoSupp",2202,"fa19"
1661,"negEmoSupp",5631,"fa19"
1661,"negEmoSupp",1817,"fa19"
1665,"closeFrds",3677,"fa19"
1665,"closeFrds",6156,"fa19"
1665,"responsive",3387,"fa19"
1665,"closeFrds",3387,"fa19"
1665,"negEmoSupp",4985,"fa19"
1665,"responsive",3677,"fa19"
1665,"negEmoSupp",3677,"fa19"
1665,"responsive",4985,"fa19"
1665,"closeFrds",4985,"fa19"
1665,"responsive",6156,"fa19"
1676,"closeFrds",5437,"fa19"
1676,"responsive",6133,"fa19"
1676,"negEmoSupp",2407,"fa19"
1676,"responsive",2407,"fa19"
1676,"closeFrds",5818,"fa19"
1676,"negEmoSupp",5510,"fa19"
1676,"responsive",3385,"fa19"
1676,"negEmoSupp",5818,"fa19"
1676,"closeFrds",5510,"fa19"
1676,"negEmoSupp",3385,"fa19"
1676,"negEmoSupp",6015,"fa19"
1676,"responsive",5818,"fa19"
1676,"closeFrds",6133,"fa19"
1676,"closeFrds",6015,"fa19"
1676,"negEmoSupp",6133,"fa19"
1676,"responsive",6015,"fa19"
1676,"closeFrds",2407,"fa19"
1683,"closeFrds",3558,"fa19"
1683,"responsive",5657,"fa19"
1683,"closeFrds",5657,"fa19"
1683,"closeFrds",3803,"fa19"
1683,"closeFrds",6886,"fa19"
1683,"responsive",6886,"fa19"
1683,"negEmoSupp",5657,"fa19"
1683,"closeFrds",3774,"fa19"
1683,"closeFrds",4720,"fa19"
1684,"negEmoSupp",5282,"fa19"
1684,"closeFrds",1496,"fa19"
1684,"responsive",5282,"fa19"
1684,"negEmoSupp",1496,"fa19"
1684,"closeFrds",5282,"fa19"
1684,"negEmoSupp",2278,"fa19"
1684,"responsive",3020,"fa19"
1684,"closeFrds",1160,"fa19"
1684,"negEmoSupp",2889,"fa19"
1684,"responsive",1496,"fa19"
1684,"negEmoSupp",3020,"fa19"
1684,"closeFrds",5971,"fa19"
1684,"closeFrds",7029,"fa19"
1684,"closeFrds",6830,"fa19"
1684,"negEmoSupp",3008,"fa19"
1686,"negEmoSupp",8323,"fa19"
1686,"closeFrds",7317,"fa19"
1686,"closeFrds",8062,"fa19"
1686,"closeFrds",4135,"fa19"
1686,"negEmoSupp",4135,"fa19"
1686,"closeFrds",3983,"fa19"
1686,"negEmoSupp",7317,"fa19"
1686,"negEmoSupp",8062,"fa19"
1686,"closeFrds",8286,"fa19"
1686,"negEmoSupp",3983,"fa19"
1686,"responsive",3983,"fa19"
1686,"responsive",7317,"fa19"
1686,"negEmoSupp",3041,"fa19"
1686,"closeFrds",1150,"fa19"
1686,"responsive",8062,"fa19"
1700,"closeFrds",4815,"fa19"
1700,"closeFrds",6296,"fa19"
1700,"responsive",6113,"fa19"
1700,"responsive",4815,"fa19"
1700,"closeFrds",3402,"fa19"
1700,"negEmoSupp",4815,"fa19"
1700,"closeFrds",6113,"fa19"
1700,"negEmoSupp",7051,"fa19"
1700,"negEmoSupp",6296,"fa19"
1700,"negEmoSupp",6113,"fa19"
1700,"responsive",7051,"fa19"
1700,"closeFrds",7051,"fa19"
1703,"closeFrds",8286,"fa19"
1703,"negEmoSupp",3693,"fa19"
1703,"closeFrds",3693,"fa19"
1703,"negEmoSupp",6689,"fa19"
1703,"closeFrds",6620,"fa19"
1703,"responsive",6689,"fa19"
1703,"negEmoSupp",5771,"fa19"
1703,"closeFrds",5815,"fa19"
1703,"closeFrds",3719,"fa19"
1703,"responsive",8062,"fa19"
1703,"responsive",5530,"fa19"
1703,"responsive",3719,"fa19"
1703,"negEmoSupp",8062,"fa19"
1703,"closeFrds",6689,"fa19"
1703,"negEmoSupp",3719,"fa19"
1703,"responsive",3693,"fa19"
1703,"negEmoSupp",5815,"fa19"
1703,"responsive",6620,"fa19"
1714,"negEmoSupp",5679,"fa19"
1714,"closeFrds",2506,"fa19"
1714,"negEmoSupp",1229,"fa19"
1714,"closeFrds",1229,"fa19"
1714,"negEmoSupp",7178,"fa19"
1714,"negEmoSupp",3387,"fa19"
1714,"negEmoSupp",2506,"fa19"
1714,"closeFrds",3677,"fa19"
1714,"negEmoSupp",3677,"fa19"
1714,"closeFrds",7178,"fa19"
1714,"closeFrds",5679,"fa19"
1714,"closeFrds",3387,"fa19"
1715,"responsive",3439,"fa19"
1715,"responsive",7171,"fa19"
1715,"closeFrds",1275,"fa19"
1715,"negEmoSupp",2572,"fa19"
1715,"negEmoSupp",7171,"fa19"
1715,"closeFrds",3439,"fa19"
1715,"responsive",2152,"fa19"
1715,"negEmoSupp",1275,"fa19"
1715,"closeFrds",2201,"fa19"
1715,"closeFrds",7171,"fa19"
1715,"responsive",2572,"fa19"
1715,"responsive",6290,"fa19"
1715,"responsive",8026,"fa19"
1722,"closeFrds",6862,"fa19"
1722,"responsive",8043,"fa19"
1722,"closeFrds",4007,"fa19"
1722,"closeFrds",3317,"fa19"
1722,"negEmoSupp",8043,"fa19"
1722,"closeFrds",8043,"fa19"
1727,"closeFrds",4241,"fa19"
1727,"negEmoSupp",5274,"fa19"
1727,"negEmoSupp",2604,"fa19"
1727,"closeFrds",4810,"fa19"
1727,"closeFrds",2192,"fa19"
1727,"responsive",2604,"fa19"
1727,"closeFrds",2604,"fa19"
1744,"closeFrds",7330,"fa19"
1744,"responsive",2827,"fa19"
1744,"closeFrds",5313,"fa19"
1744,"responsive",7330,"fa19"
1744,"responsive",1792,"fa19"
1744,"closeFrds",1792,"fa19"
1765,"responsive",2879,"fa19"
1765,"negEmoSupp",1456,"fa19"
1765,"negEmoSupp",2879,"fa19"
1765,"responsive",1456,"fa19"
1765,"closeFrds",1456,"fa19"
1765,"responsive",6802,"fa19"
1765,"negEmoSupp",7721,"fa19"
1765,"closeFrds",2879,"fa19"
1765,"responsive",1401,"fa19"
1765,"closeFrds",7721,"fa19"
1765,"responsive",5467,"fa19"
1765,"closeFrds",6802,"fa19"
1765,"negEmoSupp",1401,"fa19"
1765,"negEmoSupp",6802,"fa19"
1766,"closeFrds",6091,"fa19"
1766,"responsive",2003,"fa19"
1766,"closeFrds",6972,"fa19"
1766,"closeFrds",2003,"fa19"
1768,"closeFrds",1753,"fa19"
1768,"closeFrds",2228,"fa19"
1768,"responsive",7137,"fa19"
1768,"closeFrds",7806,"fa19"
1768,"closeFrds",7137,"fa19"
1768,"closeFrds",3994,"fa19"
1768,"responsive",3994,"fa19"
1770,"responsive",3186,"fa19"
